[2026-03-23 23:08:55] [INFO    ] discord.client: logging in using static token
[2026-03-23 23:08:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:08:57] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-03-23 23:08:57] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-03-23 23:08:57] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-03-23 23:08:59] [DEBUG   ] discord.client: Dispatching event ready
[2026-03-23 23:09:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:02.939000+00:00', 'pinned': False, 'nonce': '1485694376024735744', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1404878338027421787'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694379497750600', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!start', 'components': [], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'attachments': [], 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:02] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:02] [DEBUG   ] discord.client: Dispatching event command
[2026-03-23 23:09:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:03.934000+00:00', 'pinned': False, 'nonce': '15869241849312147092', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485694383671087124', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '62ec57c28561db180f85b62d39d46931'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': '41763360cc806aab4e143d82fc2f9b20'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '59533ae646ef1258b70715f76913f34c'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': '6ae7aa88cbffed7dfc2fc7de2cca1c02'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:03] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1462781148722630827/messages with {"content":"What do you want to do?","components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Mark Attendance","custom_id":"62ec57c28561db180f85b62d39d46931"},{"type":2,"style":2,"disabled":false,"label":"Today's Attendance","custom_id":"41763360cc806aab4e143d82fc2f9b20"},{"type":2,"style":4,"disabled":false,"label":"Low Attendance","custom_id":"59533ae646ef1258b70715f76913f34c"},{"type":2,"style":2,"disabled":false,"label":"Student Statistics","custom_id":"6ae7aa88cbffed7dfc2fc7de2cca1c02"}]}],"nonce":"15869241849312147092","enforce_nonce":true,"tts":false} has returned 200
[2026-03-23 23:09:03] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-03-23 23:09:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1462781148722630827/messages has received {'type': 0, 'content': 'What do you want to do?', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-23T17:39:03.934000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '62ec57c28561db180f85b62d39d46931', 'style': 1, 'label': 'Mark Attendance'}, {'type': 2, 'id': 3, 'custom_id': '41763360cc806aab4e143d82fc2f9b20', 'style': 2, 'label': "Today's Attendance"}, {'type': 2, 'id': 4, 'custom_id': '59533ae646ef1258b70715f76913f34c', 'style': 4, 'label': 'Low Attendance'}, {'type': 2, 'id': 5, 'custom_id': '6ae7aa88cbffed7dfc2fc7de2cca1c02', 'style': 2, 'label': 'Student Statistics'}]}], 'id': '1485694383671087124', 'channel_id': '1462781148722630827', 'author': {'id': '1462545872079421440', 'username': 'AttendanceBot', 'avatar': '4997740e797dd1572fa9d73cdb819a1a', 'discriminator': '4362', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15869241849312147092'}
[2026-03-23 23:09:03] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-23 23:09:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 7, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDM5NTIyNjM5NDcxNToxdlNFaHNSendnbUNpY3N2eXkzR3BhUmNTUU9nOXBjdEhjSW56SlBreU1xNXdoSjA2V0dHQ25KeFVCMW5uVndKSVVTdDZ6SHdQQWxJSEQxQ3B0bzNoV1pSd0F2NjRLbmdydTQyRlE3Y3g5M2M3NFJXRGJhcEwzRzJTUUxjcmtudA', 'message': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:03.934000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1485694383671087124', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '62ec57c28561db180f85b62d39d46931'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': '41763360cc806aab4e143d82fc2f9b20'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '59533ae646ef1258b70715f76913f34c'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': '6ae7aa88cbffed7dfc2fc7de2cca1c02'}]}], 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': []}, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'unusual_dm_activity_until': None, 'roles': ['1404878338027421787'], 'premium_since': None, 'permissions': '1694319873871441', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694395226394715', 'guild_locale': 'en-US', 'guild_id': '1283805186862616697', 'guild': {'locale': 'en-US', 'id': '1283805186862616697', 'features': ['COMMUNITY', 'GUESTS_ENABLED', 'NEWS', 'SOUNDBOARD']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 3, 'custom_id': '41763360cc806aab4e143d82fc2f9b20', 'component_type': 2}, 'context': 0, 'channel_id': '1462781148722630827', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permissions': '1694319873871441', 'parent_id': '1462780941696106577', 'nsfw': False, 'name': 'attendance-griet', 'last_message_id': '1485694383671087124', 'id': '1462781148722630827', 'guild_id': '1283805186862616697', 'flags': 0}, 'authorizing_integration_owners': {'0': '1283805186862616697'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8520104970550849'}}
[2026-03-23 23:09:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:06] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:09:06] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694395226394715 with POST https://discord.com/api/v10/interactions/1485694395226394715/aW50ZXJhY3Rpb246MTQ4NTY5NDM5NTIyNjM5NDcxNToxdlNFaHNSendnbUNpY3N2eXkzR3BhUmNTUU9nOXBjdEhjSW56SlBreU1xNXdoSjA2V0dHQ25KeFVCMW5uVndKSVVTdDZ6SHdQQWxJSEQxQ3B0bzNoV1pSd0F2NjRLbmdydTQyRlE3Y3g5M2M3NFJXRGJhcEwzRzJTUUxjcmtudA/callback has returned status code 200
[2026-03-23 23:09:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:08.403000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694383671087124', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694383671087124', 'interacted_message_id': '1485694383671087124', 'id': '1485694395226394715', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694402415558748', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [{'url': 'https://cdn.discordapp.com/attachments/1462781148722630827/1485694402142797935/machine-learning-operations_2026-03-23.pdf?ex=69c2cc3c&is=69c17abc&hm=704d3c2e8b075eb40effeeb7b8f76d1276ce93659b090d088ca48a55fa934879&', 'size': 2215, 'proxy_url': 'https://media.discordapp.net/attachments/1462781148722630827/1485694402142797935/machine-learning-operations_2026-03-23.pdf?ex=69c2cc3c&is=69c17abc&hm=704d3c2e8b075eb40effeeb7b8f76d1276ce93659b090d088ca48a55fa934879&', 'id': '1485694402142797935', 'filename': 'machine-learning-operations_2026-03-23.pdf', 'content_type': 'application/pdf', 'content_scan_version': 0}], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:08] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:08] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDM5NTIyNjM5NDcxNToxdlNFaHNSendnbUNpY3N2eXkzR3BhUmNTUU9nOXBjdEhjSW56SlBreU1xNXdoSjA2V0dHQ25KeFVCMW5uVndKSVVTdDZ6SHdQQWxJSEQxQ3B0bzNoV1pSd0F2NjRLbmdydTQyRlE3Y3g5M2M3NFJXRGJhcEwzRzJTUUxjcmtudA has returned status code 200
[2026-03-23 23:09:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 9, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ4NTY5NDQ0NDY3MjkwOTQ0MjpESGtOTnhoaHNqdmdZbVZ4emJjWjMwVEtaemtNWlBveng4SVB3cmt1aDJvUkxjWGh4THI0aWRZdEl2MnhJY1dUUWFnTE1zdUFRQ1VuWmxoSHh6YlQwZUc4b3NpQTZkV0ludUYxbWFDT3pDeFUwQzdyUENTU0tYc1BpSFdkSEpTSg', 'message': {'type': 0, 'tts': False, 'timestamp': '2026-03-23T17:39:03.934000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1485694383671087124', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'What do you want to do?', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Mark Attendance', 'id': 2, 'custom_id': '62ec57c28561db180f85b62d39d46931'}, {'type': 2, 'style': 2, 'label': "Today's Attendance", 'id': 3, 'custom_id': '41763360cc806aab4e143d82fc2f9b20'}, {'type': 2, 'style': 4, 'label': 'Low Attendance', 'id': 4, 'custom_id': '59533ae646ef1258b70715f76913f34c'}, {'type': 2, 'style': 2, 'label': 'Student Statistics', 'id': 5, 'custom_id': '6ae7aa88cbffed7dfc2fc7de2cca1c02'}]}], 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': []}, 'member': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'unusual_dm_activity_until': None, 'roles': ['1404878338027421787'], 'premium_since': None, 'permissions': '1694319873871441', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-12T18:31:47.956000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1485694444672909442', 'guild_locale': 'en-US', 'guild_id': '1283805186862616697', 'guild': {'locale': 'en-US', 'id': '1283805186862616697', 'features': ['NEWS', 'COMMUNITY', 'GUESTS_ENABLED', 'SOUNDBOARD']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '62ec57c28561db180f85b62d39d46931', 'component_type': 2}, 'context': 0, 'channel_id': '1462781148722630827', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 9, 'permissions': '1694319873871441', 'parent_id': '1462780941696106577', 'nsfw': False, 'name': 'attendance-griet', 'last_message_id': '1485694402415558748', 'id': '1462781148722630827', 'guild_id': '1283805186862616697', 'flags': 0}, 'authorizing_integration_owners': {'0': '1283805186862616697'}, 'attachment_size_limit': 10485760, 'application_id': '1462545872079421440', 'app_permissions': '8520104970550849'}}
[2026-03-23 23:09:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:18] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-23 23:09:18] [DEBUG   ] discord.webhook.async_: Webhook ID 1485694444672909442 with POST https://discord.com/api/v10/interactions/1485694444672909442/aW50ZXJhY3Rpb246MTQ4NTY5NDQ0NDY3MjkwOTQ0MjpESGtOTnhoaHNqdmdZbVZ4emJjWjMwVEtaemtNWlBveng4SVB3cmt1aDJvUkxjWGh4THI0aWRZdEl2MnhJY1dUUWFnTE1zdUFRQ1VuWmxoSHh6YlQwZUc4b3NpQTZkV0ludUYxbWFDT3pDeFUwQzdyUENTU0tYc1BpSFdkSEpTSg/callback has returned status code 200
[2026-03-23 23:09:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:19.939000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694383671087124', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694383671087124', 'interacted_message_id': '1485694383671087124', 'id': '1485694444672909442', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694450800918809', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 1/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '60', 'label': '60 - Shreya Kembhavi'}, {'value': '62', 'label': '62 - K Sai Nandhan'}, {'value': '65', 'label': '65 - Akhil V'}, {'value': '67', 'label': '67 - Dyapa Hansika'}, {'value': '68', 'label': '68 - Javvaji Sahasrika'}, {'value': '69', 'label': '69 - Sevitha'}, {'value': '71', 'label': '71 - S Kaushik'}, {'value': '74', 'label': '74 - K.Manoj kumar'}, {'value': '78', 'label': '78 - P. MAHATHI'}, {'value': '80', 'label': '80 - Mahitha Bandaru'}, {'value': '84', 'label': '84 - AVASARALA GOPIKA SRI VAISHNAVI'}, {'value': '90', 'label': '90 - E SATWIK GOUD'}, {'value': '91', 'label': '91 - Meada Mohith'}, {'value': '92', 'label': '92 - CHANDA KUSHAL RAJ'}, {'value': '99', 'label': '99 - Nathan'}, {'value': '101', 'label': '101 - Shanmukh Mannava'}, {'value': '103', 'label': '103 - A. V. N. S Vijayaditya'}, {'value': '104', 'label': '104 - P Jayanth Anand'}, {'value': '109', 'label': '109 - Vedik Prasad Vallurupalli'}, {'value': '110', 'label': '110 - Adhvaith Mutyam'}, {'value': '117', 'label': '117 - Shubhanu Ojha'}, {'value': '134', 'label': '134 - Akshay.s'}, {'value': '135', 'label': '135 - T Kashyap kethan'}, {'value': '144', 'label': '144 - Parineetha K'}, {'value': '145', 'label': '145 - P.Manaswini'}], 'min_values': 0, 'max_values': 25, 'id': 2, 'custom_id': '014c0ec46469c709b818d5cba90b7482'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:19] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:19] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDQ0NDY3MjkwOTQ0MjpESGtOTnhoaHNqdmdZbVZ4emJjWjMwVEtaemtNWlBveng4SVB3cmt1aDJvUkxjWGh4THI0aWRZdEl2MnhJY1dUUWFnTE1zdUFRQ1VuWmxoSHh6YlQwZUc4b3NpQTZkV0ludUYxbWFDT3pDeFUwQzdyUENTU0tYc1BpSFdkSEpTSg has returned status code 200
[2026-03-23 23:09:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:20.499000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694383671087124', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694383671087124', 'interacted_message_id': '1485694383671087124', 'id': '1485694444672909442', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694453149597796', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Select absentees for **machine-learning-operations** (Part 2/2):', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 3, 'placeholder': 'Choose absentees (select none = all present)', 'options': [{'value': '147', 'label': '147 - Chiruvolu Sri Sudhakar Sai Tejas'}, {'value': '149', 'label': '149 - hasini'}, {'value': '151', 'label': '151 - Bandaru Neha'}, {'value': '153', 'label': '153 - Dhanalaxmi Kulkarni'}], 'min_values': 0, 'max_values': 4, 'id': 2, 'custom_id': '61793bd1b132ebd3162137e2d51ef0b3'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:20] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:20] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDQ0NDY3MjkwOTQ0MjpESGtOTnhoaHNqdmdZbVZ4emJjWjMwVEtaemtNWlBveng4SVB3cmt1aDJvUkxjWGh4THI0aWRZdEl2MnhJY1dUUWFnTE1zdUFRQ1VuWmxoSHh6YlQwZUc4b3NpQTZkV0ludUYxbWFDT3pDeFUwQzdyUENTU0tYc1BpSFdkSEpTSg has returned status code 200
[2026-03-23 23:09:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'webhook_id': '1462545872079421440', 'type': 19, 'tts': False, 'timestamp': '2026-03-23T17:39:21.125000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1485694383671087124', 'guild_id': '1283805186862616697', 'channel_id': '1462781148722630827'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1463563447617720323'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-21T15:58:37.725000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'agentxnova', 'public_flags': 64, 'primary_guild': None, 'id': '585050925677281308', 'global_name': 'Saketh', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1116a5b4a3f270f1a56777cf99e51324'}, 'type': 3, 'original_response_message_id': '1485694383671087124', 'interacted_message_id': '1485694383671087124', 'id': '1485694444672909442', 'authorizing_integration_owners': {'0': '1283805186862616697'}}, 'id': '1485694455775494286', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "✅ Once you've made your selections above, click **Submit** to record attendance:", 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Submit Attendance', 'id': 2, 'custom_id': 'c8bb44b5f5e3ca69f6835e88517f97e2'}]}], 'channel_type': 0, 'channel_id': '1462781148722630827', 'author': {'username': 'AttendanceBot', 'public_flags': 0, 'primary_guild': None, 'id': '1462545872079421440', 'global_name': None, 'display_name_styles': None, 'discriminator': '4362', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '4997740e797dd1572fa9d73cdb819a1a'}, 'attachments': [], 'application_id': '1462545872079421440', 'guild_id': '1283805186862616697'}}
[2026-03-23 23:09:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-23 23:09:20] [DEBUG   ] discord.client: Dispatching event message
[2026-03-23 23:09:20] [DEBUG   ] discord.webhook.async_: Webhook ID 1462545872079421440 with POST https://discord.com/api/v10/webhooks/1462545872079421440/aW50ZXJhY3Rpb246MTQ4NTY5NDQ0NDY3MjkwOTQ0MjpESGtOTnhoaHNqdmdZbVZ4emJjWjMwVEtaemtNWlBveng4SVB3cmt1aDJvUkxjWGh4THI0aWRZdEl2MnhJY1dUUWFnTE1zdUFRQ1VuWmxoSHh6YlQwZUc4b3NpQTZkV0ludUYxbWFDT3pDeFUwQzdyUENTU0tYc1BpSFdkSEpTSg has returned status code 200
